title,category,date,url,source_board,content_or_snippet,writer,board_id
2026년 주거비 장학금 안내(강원인재원),전체,2026-03-16,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN284&mode=view&mgr_seq=509&board_seq=70672,장학공지,"2026년 주거비 장학금을 안내드립니다. ❍ (장학금명) 주거비 장학금 ❍ (선발대상) 아래 요건을 모두 충족하는 경우 신청 가능 도내 고교 출신 타 시도 출신 • 강원특별자치도 내 고등학교를 졸업한 도내 대학교 재학생 • 본인이 도내 1년 이상 주민등록을 두고 있는자 • 한국장학재단 학자금 지원구간 5구간 이하인자 (`26. 1학기 기준) • 장학금 지급 연도에 본인 또는 보호자 명의로 소속 학교 소재 지역에 4개월 이상 계약을 체결하고 거주한 자 또는 거주 중인 자 • 본인이 도내 1년 이상 주민등록을 두고 있는 도내 대학교 재학생 • 장학금 지급 연도에 본인 또는 보호자 명의로 소속 학교 소재 지역에 4개월 이상 계약을 체결하고 거주한 자 또는 거주 중인 자 ※ 지원 제외 대상: 공고일 현재 정부(국토교통부에서 시행하는 ‘청년월세 한시 특별지원’) 및 한국장학재단 주거안정장학금, 도내 18개 시군 장학사업 중 유사 장학금(주거비) 수혜자, 기숙사거주자 ❍ (선발인원) 300명(도내 고교 출신 230, 타 시도 출신 70) ❍ (장학금액) 1인 100만 원 ❍ (선발기준) - (도내 고교 출신) 학자금 지원 구간이 낮은 순 선발, 동점 시 우선 순위에 따름 ※ 1학년은 부모의 건강보험료가 낮은순 - (타 시도 출신) 강원특별자치도 거주 기간이 긴 순 선발, 동점 시 . .우선 순위에 따름 ※ 동점 시 우선 순위 ① 직전 학기까지 전체 학기의 성적 ② 다자녀 가구(자녀 2인 이상) ③ 장애 또는 위탁가정 세부사항은 붙임자료를 참조하여주시기 바랍니다.",취업복지처,scholarship
2026년 상반기 군산시 대학생 학자금 이자 지원사업 안내,전체,2026-03-12,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN284&mode=view&mgr_seq=509&board_seq=70633,장학공지,"구분 지원내용 접수기간 2026.3.16.(월) ~ 4.10.(금) 지원대상 공고일 기준 군산시에 주민등록 되어있는 전국 대학(원) 재(휴)학생 및 5년 이내 졸업생 지원범위 2016년 이후 한국장학재단을 통해 대출받은 학자금(등록금 및 생활비)의 ""2025년 하반기"" 이자발생분 지원(상환) 접수방법 온라인 신청: 군산시청 홈페이지( http://www.gunsan.go.kr ) 구비서류 1) 신청서 1부 2) 행정정보 공동이용 사전동의서 1부 3) 재(휴)학증명서 or 졸업증명서 1부 ※ 공고일('26.3.10.) 이후 발급서류만 인정",취업복지처,scholarship
2026년도 (재)대구동구교육재단 장학생 선발 안내,전체,2026-03-12,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN284&mode=view&mgr_seq=509&board_seq=70632,장학공지,"가. 장학생 선발예정인원 및 지급액 구분 선발예정인원 신청유형 지급액 지급총액 대학생 ooo명 2종(진학우수, 성적우수) 200만원/인 총액 2억원 범위 내 지급 나 공통 자격요건 거주요건 공고일 현재 계속하여 1년 이상 대구 동구에 주민등록을 두고 거주하는 자(단, 대학생의 경우 본인 또는 부모의 주민등록을 기준으로 함) 학교요건 공고일 현재 대구시 내 고등학교를 졸업하고, 2026년 국내 4년제 대학교 학사 학위 과정에 재학 중인 자(전문대, 방통대, 사이버대, 학점은행제, 평생학습원 제외) ※ 장학금 신청유형별 자격요건은 붙임 참조 다. 접수기간: 2026.3.23.(월) ~ 3.27.(금) 라. 접수방법: 방문 및 등기우편 접수장소 주소 문의 전화 (재)대구동구교육재단 대구광역시 동구 동부로3길 20(신천동 544-13) 053-951-8008 마. 기타 상세요건 및 신청서류는 (재)대구동구교육재단 홈페이지(https://www.dgeduf.or.kr/), 대구광역시 동구청 홈페이지(https://dong.daegu.kr/)에서 확인이 가능하며, 기타 문의사항은 (재)대구동구교육재단(☎053-951-8008)으로 하여 주시기 바랍니다.",취업복지처,scholarship
2026학년도 신입생 환영회 장학금 안내,전체,2026-03-11,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN284&mode=view&mgr_seq=509&board_seq=70612,장학공지,"1. 국가장학금 및 학자금 대출 안내 영상 링크: https://www.youtube.com/watch?v=9Cl1-39Gn7o 2. 교내 장학금 추가 안내 - 면학격려장학금: 국가장학금 1유형 선감면 대상자 중 일정 소득구간(매학기 기준 변경)에 있는 학생에게 추가로 등록금을 감면해주는 장학금 - 리더십장학금(학생간부 장학금): 대의원장, 부대의원장, 학회장, 부학회장 학생에게 지급되는 장학금 - 봉사장학금: 기숙사, 여강문학관, 학과보조조교, 학군단, 전산정보원에서 봉사하며 학생 복지에 힘쓰는 학생에게 지급하는 장학금 ※ 장학금 관련 문의사항은 경동대학교 취업복지처(033-738-1247/1254). 한국장학재단(1599-2000)으로 해주시기 바랍니다.",취업복지처,scholarship
2026년도 YP [그랜드 피스투어] 장학생 선발 안내,전체,2026-03-11,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN284&mode=view&mgr_seq=509&board_seq=70600,장학공지,"가. 건 명: 2026년도 YP [그랜드 피스투어] 장학생 선발 나. 지원내용: 인당 200만 원의 장학금 지급(여행경비) 다. 신청자격: 전국 대학생(휴학?졸업생 포함, 학교?학년?성별?국적 무관) 라. 신청기간: 2026. 3. 16.(월) ~ 3. 31.(화) 23:59 마. 신청방법: YP홈페이지 지원(http://ypconnected.com/sub/apply.php) 바. 기타문의: redhoon11@naver.com 이메일문의",취업복지처,scholarship
광진복지재단 2026년 미래도약 장학지원 사업 시행 안내,전체,2026-03-11,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN284&mode=view&mgr_seq=509&board_seq=70599,장학공지,"가. 사업명: 2026년 미래도약 장학지원 사업 나. 지원대상: 본인 또는 부/모/배우자 1명이 광진구에 1년 이상 거주하며 기준 중위소득 100% 이하 저소득 가구 내 만19세 이상 만65세 이하 전문대학, 대학교, 대학원에 재학 중인 학생 15명 다. 모집기간: 2026.3.11.(수) ~ 4.7.(화) 18:00까지 라. 지원인원: 총 15명(신청기관당 1명 추천가능) 마. 지원금액: 학업지원금(생활비) 2,500,000원 바. 신청 및 선정절차 추천기관 → 재단 ▶ 광진복지재단 ▶ 광진복지재단 ▶ 광진복지재단 ▶ 광진복지재단 ▶ 학 생 추천서 발송 1 차 ·2 차 및 내 · 외부 심사추진 징학금 지원 선정결과 발표 장학금 수여식 개최 장학금 지급 결과보고 발송 4 월 7 일 ( 화 ) 까지 4 월 중 4 월 28 일 ( 화 ) 5 월 7 일 ( 목 ) 5 월 11 일 ( 월 ) 7 월 사. 신청방법 - 광진 복지재단으로 전자공문 발송 후 - 공문 및 제출서류를 1개 파일로 취합하여 메일 발송 gjsw@daum.net 아. 선정결과: 2026년 4월 28일(화) 자. 문의: 광진복지재단 기획행정팀(☎ 070-4066-5807, gjsw@daum.net )",취업복지처,scholarship
[공통/취사교] (★인성) 2026학년도 기업가 정신 특강,경동,2026-05-21,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN285&mode=view&mgr_seq=510&board_seq=71474,센터공지,[공통/취사교] (★인성) 2026학년도 기업가 정신 특강,취업사관교육센터,center
AI 전공연계 직무역량 경진대회[AI Job Challenge),양주,2026-05-18,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN285&mode=view&mgr_seq=510&board_seq=71440,센터공지,.,취업복지처,center
[교수학습센터] 2026학년도 1학기 A+학습법 특강 2 신청 안내 (경동대 편입생 및 복학생 대상),경동,2026-05-14,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN285&mode=view&mgr_seq=510&board_seq=71416,센터공지,자세한 내용은 온사람통합관리시스템 신청 페이지를 확인하여 주시기 바랍니다.,교수학습센터,center
[교수학습센터] 2026학년도 1학기 A+학습법 특강 1 신청 안내 (경동대 모든 재학생 대상),경동,2026-05-14,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN285&mode=view&mgr_seq=510&board_seq=71415,센터공지,자세한 내용은 온사람통합관리시스템 신청 페이지를 확인하여 주시기 바랍니다.,교수학습센터,center
"[교수학습센터] ""인성교육 인정"" 2026학년도 1학기 온사람 교육 신청 안내",경동,2026-05-14,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN285&mode=view&mgr_seq=510&board_seq=71414,센터공지,자세한 내용은 온사람통합관리시스템 신청 페이지를 확인하여 주시기 바랍니다.,교수학습센터,center
[학생상담센터]2026-1 우수상담수기 공모전,경동,2026-05-08,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN285&mode=view&mgr_seq=510&board_seq=71357,센터공지,[학생상담센터]2026-1 우수상담수기 공모전,학생상담센터,center
[학생상담센터] 진로탐색 검사&특강 수강 (인성교육 인정),경동,2026-04-14,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN285&mode=view&mgr_seq=510&board_seq=71031,센터공지,[학생상담센터] 진로탐색 검사&특강 수강 (인성교육 인정),학생상담센터,center
메트로폴 학생상담센터 1학기 프로그램 일정 안내 (업데이트),양주,2026-03-30,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN285&mode=view&mgr_seq=510&board_seq=70871,센터공지,메트로폴 학생상담센터 1학기 프로그램 일정 안내 (업데이트),학생상담센터,center
"[메트로폴/취사교] 취업을 뛰어넘는 것은 면접, 오늘은면접day!",양주,2026-03-09,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN285&mode=view&mgr_seq=510&board_seq=70545,센터공지,※ 개인 신청시 센터로 스케줄 문의 필수,취업사관교육센터,center
"[메트로폴/취사교] 똑똑, 진로·취업·창업 상담",양주,2026-03-05,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN285&mode=view&mgr_seq=510&board_seq=70517,센터공지,"[메트로폴/취사교] 똑똑, 진로·취업·창업 상담",취업사관교육센터,center
경기북부상공회의소 직원 채용(~5.19),경동,2026-05-07,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN286&mode=view&mgr_seq=511&board_seq=71350,취업공지,.,취업복지처,career
청년 정책참여 「청년인재DB」등록 홍보,양주,2026-04-21,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN286&mode=view&mgr_seq=511&board_seq=71160,취업공지,청년 정책참여 「청년인재DB」등록 홍보,취업복지처,career
전국 지역인재 7급 수습직원 선발시험 안내 및 접수,경동,2026-01-02,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN286&mode=view&mgr_seq=511&board_seq=69663,취업공지,전국지역인재 7급 수습직원 선발시험 안내 2026 전국지역인재 7급 수습직원 선발시험 안내 대상 성적 요건 절차 접수 및 문의 · 대학 졸업 예정자 · 졸업자 (졸업일이 당해 시험 연도 기준 역산하여 3년 이내) · 학과 성적 상위 10% 이내 · 영어(토익 700 이상 등) · 한국사 2급 이상 · 학교 인사위원회 추천→서류전형→필기시험→면접전형 · 메트로폴 취업사관교육센터 (T. 031-869-9967) ** 접수 전 반드시 취업사관교육센터에 문의 후 지원서 제출 바랍니다** (T.031-869-9967),취업사관교육센터,career
2026년 겨울방학 강원특별자치도 대학생 행정체험연수 참가 추천 학생 모집 안내,원주,2025-12-08,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN286&mode=view&mgr_seq=511&board_seq=69066,취업공지,"2026 WINTER VACATION INTERNSHIP 강원특별자치도 대학생 행정체험연수 참가 추천 학생 모집 4주 근무 급여 4주 근무 급여 만근 기준 / 보험료 공제 별도 2,320,710원 근무 정보 근무 기간 2026. 1. 5.(월) ~ 1. 30.(금) 총 4주간 근무 시간 09:00 ~ 18:00 주 5일 근무 (1일 8시간) 근무지 및 부서 근무지 및 부서 춘천 또는 강릉 (예정) · 지역소멸대응정책관 · 총무과/회계과 · 소방행정과 · 여성가족연구원 * 운영 여건에 따라 변동 가능 모집 및 선발 기준 모집 인원 총 2명 (남 1명 / 여 1명) 우선 선발 기초수급자, 차상위계층 등 *복지급여 영향 여부 확인 필수 최근 1년 내 행정체험연수 참가자는 추천에서 제외됩니다. 마감 임박 2025. 12. 11.(목) 17:00 제출처 (이메일 접수) g_nie93@kduniv.ac.kr 제출서류 및 상세 내용은 학과 사무실 또는 공지사항 첨부파일 확인 요망 강원특별자치도 대학생 행정체험연수 홍보 포스터 .",취업복지처,career
양주시2040+경기도5070일자리박람회 스타강사 취업특강,양주,2025-11-10,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN286&mode=view&mgr_seq=511&board_seq=68564,취업공지,"변화의 중심 기회의 경기 YangJu 양주시 경기도일자리재단 경기5070 그레잇잡투어 PLUS 양주시 경기도 2040+5070 일자리박람회 취업특강 11.18.(화) 13:00~14:00 경기섬유종합지원센터 대강당 B1 「내일을 바꾸는 취업전략」 유퀴즈출연 스타강사 취업의 신 황인 주요 경력및활동 • (주)에치와이(구, 한국야쿠르트) 대표강사 • 유튜브 '황엔터' 크리에이터 • tvN 유퀴즈온더블럭 '취업의신'편 출연 • MBC 굿모닝 FM 장성규입니다 '취업특집'편 출연 사전참여신청은 지금 바로 QR! 문의사항 양주시 지역경제과 일자리지원팀 (031-8082-6082) << 양주시2040+경기도5070일자리박람회 스타강사 취업특강 >> 가. 일 시 : 11. 18.(화) 13:00~14:00 *일자리박람회 14:00-17:00 나. 장 소 : 경기섬유종합지원센터 컨벤션홀 다. 강 사 : 유퀴즈 출연 '취업의 신' 황인 라. 주 제 : 내일을 바꾸는 취업전략 마. 협조 요청 사항 - 재학생, 졸업생 등 관내 청년 대상 사전 참여 신청 홍보(문자, 카카오톡 등) - 기관 홈페이지, SNS채널, 공식 블로그, 공지사항 내 포스터 등록 게시 바. 참여방법 : 사전 참여 신청(취업특강 홍보포스터 내 QR 신청) *현장 등록 가능 사. 연 락 처 : 양주시 지역경제과 일자리지원팀 (031-8082-6082) 경기도5070일자리박람회 사무국(T 1660-3352)",홍보센터,career
2025년 하반기 CJ프레시웨이 신입사원 채용 설명회 안내,경동,2025-09-04,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN286&mode=view&mgr_seq=511&board_seq=67142,취업공지,"CJ 프레시웨이 2025년 하반기 CJ프레시웨이 신입사원 채용 설명회 설명회 일정 설명회 일정 일정 시간 장소 사전신청 9/16(화) 오후 2시~4시 캐치카페 신촌점 신청하기 9/19(금) 오후 3시~4시 캐치TV 라이브 신청하기 * 온라인 설명회는 유튜브 캐치TV에서 시청 가능합니다. * 캐치카페 신촌점 : 서울 서대문구 연세로 8-1 버티고타워 5층 설명회 구성 1부 회사 및 채용전형 소개 2부 현직자 직무상담(영업, MD, SCM, IT, R&D, 식품안전) .",취업복지처,career
[전액무료] 7.25(금)마감 / GCP 기반 AI 서비스 프로젝트 개발 과정,경동,2025-07-23,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN286&mode=view&mgr_seq=511&board_seq=66590,취업공지,"경기도 x Google Cloud 2025년 Google Cloud AI 전문인력 양성과정 GCP 기반 AI 서비스 프로젝트 개발 과정 교육생 모집 교육 소개 • 교육 대상 클라우드 서비스에 관심이 있는 아래에 해당하는 경기도민 -경기도민 만 39세 이하 미취업 청년 -경기도 소재 대학(원) 재학/졸업자 만 39세 이하 미취업청년 • 교육 기간 2025.08.04~2025.09.23 • 교육 방법 온/오프라인 교육 수강 교육 혜택 • 교육비+중식비+GCP 클라우드 실습 비용 지원 • 현직자 1:1 멘토링 기회 제공 • 구글클라우드 공인교육센터 수료증 발급 • 프로젝트 과정 수료자 GCP ACE 자격 응시 100% 지원 • 우수팀 대상, 테크데이 참여 기회 제공 및 우승 시 상금 수여 모집 일정 모집 일정 1.모집기간 2025.07.14 (월)~ 2025.07.25 (금) 2.면접 2025.07.28 (월) 2025.07.29 (화) 3.합격자 발표 2025.07.30 (수) 4.오리엔테이션 2025.08.01 (금) 신청 방법 ※QR 코드 스캔 후, 폼즈 접속하여 양식 제출 QR 코드 이미지 과정 커리큘럼 데이터 분석 클라우드 기반 종합 프로젝트 문의 경기도경제과학진흥원 AI 확산팀 (031-710-8711) (주) 아이코어이앤씨 교육운영팀 (02-573-3836) 우측 QR 문의 QR 코드 이미지 경기도 GBSA 경기도경제과학진흥원 Google Cloud ️ AI 전문가로 취업하는 방법! • 교육비 전액 무료 · 구글클라우드 공인교육센터 수료증 발급 · 실무 프로젝트 · 테크데이 우승 시 상금 교육 특징 • 교육비+중식비+GCP 클라우드 실습 비용 지원 • 현직자 1:1 멘토링 기회 제공 • 구글클라우드 공인교육센터 수료증 발급 • 프로젝트 과정 수료자 GCP ACE 자격 응시 100% 지원 • 우수팀 대상, 테크데이 참여 기회 제공 및 우승 시 상금 수여 교육 대상 • 경기도 거주 또는 경기도 소재 대학(원) 졸업(예정) 미취업 청년 • 만 19세 ~ 39세 이하 • 졸업예정자도 OK GCP란? GCP로 AI 개발 GCP(Google Cloud Platform)는 구글에서 제공하는 글로벌 클라우드 서비스입니다. AI, 데이터 분석, 웹 서비스 등 다양한 서비스를 빠르고 유연하게 개발·운영할 수 있도록 지원하는 강력한 플랫폼이죠. 안정성과 확장성을 자랑하며, 세계적인 기업들이 선택하는 클라우드 솔루션입니다. 왜 AI 개발자라면 GCP를 배워야 할까요? AI 개발의 핵심은 데이터 처리 능력과 확장성입니다. GCP는 Google의 최신 AI 기술을 그대로 활용 할 수 있는 Vertex AI , TensorFlow , TPU 등 강력한 도구 를 제공합니다. 또한, 복잡한 머신러닝 워크플로우를 간단히 구축하고 자동화할 수 있어 생산성을 극대화할 수 있습니다. 대규모 데이터셋 처리 모델 학습 및 배포 자동화 GPU/TPU 등 고성능 인프라 지원 글로벌 서비스 확장 용이 GCP는 어디서 사용되나요? • Spotify — 음악 추천 알고리즘과 글로벌 스트리밍 서비스 운영 • PayPal — 결제 트래픽 분석과 보안 강화 • Twitter — 실시간 데이터 분석 및 머신러닝 파이프라인 • Snapchat — 이미지/영상 처리 및 AI 기반 콘텐츠 추천 • LG CNS, 카카오, SK텔레콤 등 국내 주요 IT 기업 도 GCP를 적극적으로 활용 중입니다. 카톡 문의 https://pf.kakao.com/_kxkxdin/chat 전화 문의 (주)아이코어이앤씨 교육운영팀 02-573-3836 커리큘럼 확인 및 교육 신청 https://adtra.kr/2tQH9IuGcEnH",취업복지처,career
원주시 유치기업 채용설명회,원주,2025-07-07,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN286&mode=view&mgr_seq=511&board_seq=66442,취업공지,"새로운 변화 큰 행복, 더 큰 원주 원주시 원주시 유치기념 채용설명회 2025. 7. 15.(화) 14:00 ~ 17:00 원주시청 다목적홀(지하1층) 행사 안내 참여기업 (주)광덕에이앤티, (주)리젠바이오텍 채용직무 총무, 시설공무, QC(품질관리), 금형제작, 오퍼레이터, 생산직 등 행사내용 기업설명, 채용계획, 현장면접 신청문의 원주시 기업지원일자리과 : ☎033-737-2889, 2885, 2884",취업복지처,career
2025년 농정원 레디갓생고 갓생 인턴십 모집 안내,경동,2025-06-24,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN286&mode=view&mgr_seq=511&board_seq=66309,취업공지,"요즘 농업, 요즘 농촌 레디갓생고! 갓생 인턴십 농업·농촌에서 새로운 가능성을 경험하라! 스마트팜·푸드테크 등 농업기업에서 스펙도, 갓생도 UP! 모집 기간 2025년 6월 10일~ 7월 4일 23시 59분(4주간) 면접 기간 2025년 7월 7일~7월 10일(4일간) 활동 기간 2025년 7월 21일~8월 8일 (주5일 근무/3주간) 합격자발표 2025년 7월 11일 자격 요건 만 18세~34세 청년 - 홍보 영상 출연 가능자 - 영상 촬영 및 편집 가능자 * 스마트폰 활용 촬영 및 편집 가능 수준 - 지원 기업 출퇴근 가능자(일부 기업에 한해 기숙 가능자) 활동혜택 활동비+식대+교통비 약 200만원 지원 (*웰컴키트 별도 제공) 성실히 업무 및 미션 활동을 수료한 참가자에게 - 인턴 수료증 제공 - 해당 기업 지원 시 가산점 부여 (단, 인턴 평가 결과 우수한 성적을 수료한 자에 한함) 인턴십 참여 기업 위로약방 | 레드로즈빈 | 초블레스 | 원에이캠프 | 메타파머스 * 일정 및 세부 내용은 사정에 따라 변경될 수 있습니다. QR 코드 이미지 갓생 인턴십에 지원하고 싶다면? 레디,갓생,고! 페이지로 농림축산식품부 EPIS 농림수산식품교육문화정보원 .",취업복지처,career
2025년도 서울신용보증재단 신입직원 채용 공고문,경동,2025-05-08,https://www.kduniv.ac.kr/kor/CMS/Board/Board.do?mCode=MN286&mode=view&mgr_seq=511&board_seq=65706,취업공지,"채용공고 2025년도 서울신용보증재단 신입직원 채용 서울신용보증재단은 지역신용보증재단법에 의해 설립된 지방자치단체 출연기관으로 국민의 세금과 금융기관의 출연 등으로 운영되는 서울시 산하기관입니다. 재단은 서울시 소재 소기업, 소상공인에 대한 신용보증 및 경영지원 등을 통하여 서울경제 활성화 및 서민복리 증진에 기여하고 있습니다. 서울신용보증재단을 세계 최고의 소기업 · 소상공인 종합지원 디지털 플랫폼 기관으로 함께 만들어 가며, 서울시 소기업 · 소상공인에게 꿈과 희망을 줄 수 있는 '성장 잠재력'과 '따뜻한 인품'을 지닌 인재를 모집하고자 하오니 많은 지원 바랍니다. 2025년 4월 30일 서울신용보증재단 이사장 I 채용분야 및 인원 채용분야 및 인원 직원구분 채용분야 채용방법 채용인원 수행직무 고용형태 근무지 일반직원 5급 일반전형 공개경쟁 23명 사 무 정규직 서울 일반직원 6급 특별전형 경력경쟁 3명 II 근무시간 및 보수수준 등 기본사항 근무시간 및 보수수준 등 기본사항 구 분 내 용 근무시간 9:00 ~ 18:00 (휴게시간 12:00 ~ 13:00) 보수체계 기본연봉 / 성과연봉 / 제수당 보수수준 · 기본연봉 : 5급 1호봉 41백만원 ~ 5급 6호봉(대졸) 47백만원 6급 1호봉 26백만원 · 성과연봉 : 기본연봉월액 × 경영성과평가결과(0~300%) · 제 수 당 : 시간외근무수당, 자격수당, 가족수당 등 복리후생 선택적복지제도, 단체상해보험, 건강검진, 휴양소 운영 등 III 자격요건 자격요건 구 분 내 용 공통사항 · 재단 내부 규정상 채용제한 및 취소사유에 해당하지 않는 사람 · 임용 후 즉시 전근무가 가능한 사람 (임사유예 불가) · 재단 정년(만 60세) 초과한 자는 지원 불가 ※ 재단 내부 규정에 의거 수습임용일 이후 겸업 및 겸직은 제한됨 일반직 5급 · 학력, 연령, 성별, 전공 등에 대한 제한 없음 일반직 6급 · 특성화고, 마이스터고, 종합고의 2025년 12월 ~ 2026년 2월 중 졸업예정자로서 학교장 추천을 받은 자(주1)(학교별 추천인원 3명으로 제한) ※ 학교장 추천총 3명 초과하여 한 경우 해당학교 지원자 전원 불합격 처리 (주1) 학교장 추천서는 반드시 학교장 ‘직인’ 날인 된 것으로 제출 [재단 인사규정 제10조 제1항 채용제한 및 취소사유] 피한정후견인, 피성년후견인 및 파산자로서 복권되지 아니한 사람 금고 이상의 형을 선고받고 그 집행이 끝나거나 집행을 받지 아니하기로 확정된 후 5년이 지나지 아니한 사람 금고 이상의 형을 선고받고 그 집행유예기간이 끝난 날부터 2년이 지나지 아니한 사람 금고 이상의 선고유예를 선고받고 그 선고유예기간 중에 있는 사람 다음 각 목의 어느 하나에 해당하는 죄를 범한 사람으로서 100만원 이상의 벌금형을 선고받고 그 형이 확정된 후 3년이 지나지 아니한 사람 가. 「성폭력범죄의 처벌 등에 관한 특례법」 제2조에 따른 성폭력범죄 나. 「정보통신망 이용촉진 및 정보보호 등에 관한 법률」 제74조 제1항 제2호 및 제3호에 규정된 죄 다. 「스토킹범죄의 처벌 등에 관한 법률」 제2조 제2호에 따른 스토킹범죄 미성년자에 대한 다음 각 목의 어느 하나에 해당하는 죄를 저질러 면직되거나 형 또는 치료감호를 선고받아 그 형 또는 치료감호가 확정된 사람(집행유예를 선고받은 후 그 집행유예기간이 경과한 사람을 포함한다) 가. 「성폭력범죄의 처벌 등에 관한 특례법」 제2조에 따른 성폭력범죄 나. 「아동·청소년의 성보호에 관한 법률」 제2조 제2호에 따른 아동·청소년대상 성범죄 법률에 의하여 공민권이 정지 또는 박탈된 사람 「병역법」 제76조에 따른 병역의무 불이행의 제재를 받는 사람 「부패방지 및 국민권익위원회의 설치와 운영에 관한 법률」 제82조에 따른 취업제한 적용을 받는 비위면직자 등 이전 근무처에서 징계사유로 면직되었거나 채용비리 등 불미한 행위가 있었던 사람 제11조 제4항을 위반하였거나 본인 또는 본인과 밀접한 관계가 있는 타인이 채용에 관한 부당한 청탁·압력 또는 재산상의 이익 제공 등의 부정행위를 하여 각 전형 또는 최종 합격한 사람",취업복지처,career
